HeritageItemID,SchoolName_x,HeritageTypeName,HeritageGroupName,EndorsedSignificance,ListingNumber,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,MatchName,ItemName,School_code,AgeID,SchoolName_y,Street,Town_suburb,Postcode,Latitude,Longitude
5065863,Dalton Public School - Building B00A,Built,,1,5,0.6127,Wiradjuri,Dalton,1-5 Jobson Street Dalton 2581,Upper Lachlan,1-May,Jobson Street,dalton public school,Building B00A,1723.0,50274.0,dalton public school,Jobson St,Dalton ,2581.0,-34.720369,149.17882
5065864,"Gunning Public School - Buildings B00F, B00G and B00H",Built,,1,5,0.9107,Wiradjuri,Gunning,Copeland Street Gunning 2581,Upper Lachlan,,Copeland Street,gunning public school,"Buildings B00F, B00G and B00H",2111.0,50275.0,gunning public school,Yass St,Gunning ,2581.0,-34.783525,149.265602
5065865,Laggan Public School - Building B00H,Built,,1,5,1.0402,Wiradjuri,Laggan,Laggan Road Laggan 2583,Upper Lachlan,,Laggan Road,laggan public school,Building B00H,2354.0,50420.0,laggan public school,Laggan Rd,Laggan ,2583.0,-34.406246,149.527721
5065866,Taralga Public School - Buildings B00A and B00D,Built,,1,5,0.939,Wiradjuri,Taralga,93 Orchard Street Taralga 2580,Upper Lachlan,93,Orchard Street,taralga public school,Buildings B00A and B00D,3163.0,50267.0,taralga public school,Orchard St,Taralga ,2580.0,-34.397974,149.820962
5065867,Rocky River Public School,Complex / Group,Education,1,6,1.7187,Anaiwan,Rocky River,354 Thunderbolts Way Rocky River 2358,Uralla,354,Thunderbolts Way,rocky river public school,,2983.0,49394.0,rocky river public school,Uralla-Bundarra Rd,Uralla ,2358.0,-30.612856,151.491788
5065868,Collingullie Public School - Buildings B00A-B00C and B00E,Built,,1,5,1.241,Wiradjuri,Collingullie,18 Urana Street Collingullie 2652,Wagga Wagga,18,Urana Street,collingullie public school,Buildings B00A-B00C and B00E,,,,,,,,
5065869,Humula Public School - Buildings B00A and B00B,Built,,1,5,0.6831,Wiradjuri,Humula,21 School Street Humula 2652,Wagga Wagga,21,School Street,humula public school,Buildings B00A and B00B,2188.0,50498.0,humula public school,School St,Humula ,2652.0,-35.483339,147.760583
5065870,Ladysmith Public School - Buildings B00A and B00B,Built,,1,5,2.032,Wiradjuri,Ladysmith,3 Tywong Street Ladysmith 2652,Wagga Wagga,3,Tywong Street,ladysmith public school,Buildings B00A and B00B,2353.0,50499.0,ladysmith public school,Tywong St,Ladysmith ,2652.0,-35.208549,147.510963
5065872,"North Wagga Public School - Buildings B00A-B00C, B00E and B00F",Built,,1,5,0.815,Wiradjuri,Wagga Wagga,54 Hampden Avenue Wagga Wagga 2650,Wagga Wagga,54,Hampden Avenue,north wagga public school,"Buildings B00A-B00C, B00E and B00F",3332.0,50491.0,north wagga public school,Hampden Ave,Wagga Wagga,2650.0,-35.096215,147.379513
5065873,Wagga Wagga High School - Building B00B,Built,,1,5,0.6096,Wiradjuri,Turvey Park,36 Coleman Street Turvey Park 2650,Wagga Wagga,36,Coleman Street,wagga wagga high school,Building B00B,8142.0,50490.0,wagga wagga high school,Coleman St,Wagga Wagga ,2650.0,-35.124438,147.364366
5065874,Uranquinty Public School - Building B00A,Built,,1,5,1.021,Wiradjuri,Uranquinty,25 Uranquintry Street Uranquinty 2652,Wagga Wagga,25,Uranquintry Street,uranquinty public school,Building B00A,1499.0,50506.0,uranquinty public school,Pearson Street,URANQUINTY,2652.0,-35.188793,147.249486
5065875,South Wagga Public School - Building B00F,Built,,1,5,2.042,Wiradjuri,Wagga Wagga,140 Edward Street Wagga Wagga 2650,Wagga Wagga,140,Edward Street,south wagga public school,Building B00F,3333.0,50493.0,south wagga public school,140 Edward St,WAGGA WAGGA,2650.0,-35.119291,147.36681
5065876,Wagga Wagga Public School - Buildings B00A-B00E and B00J,Built,,1,5,0.2026,Wiradjuri,Wagga Wagga,70 Gurwood Street Wagga Wagga 2650,Wagga Wagga,70,Gurwood Street,wagga wagga public school,Buildings B00A-B00E and B00J,3330.0,50492.0,wagga wagga public school,Gurwood St,Wagga Wagga ,2650.0,-35.10783,147.365841
5065877,Wagga Wagga Public School,Complex / Group,Education,1,6,1.2543,Wiradjuri,Wagga Wagga,70 Gurwood Street Wagga Wagga 2650,Wagga Wagga,70,Gurwood Street,wagga wagga public school,,3330.0,50492.0,wagga wagga public school,Gurwood St,Wagga Wagga ,2650.0,-35.10783,147.365841
5065878,South Wagga Public School,Complex / Group,Education,1,6,2.042,Wiradjuri,Wagga Wagga,140 Edward Street Wagga Wagga 2650,Wagga Wagga,140,Edward Street,south wagga public school,,3333.0,50493.0,south wagga public school,140 Edward St,WAGGA WAGGA,2650.0,-35.119291,147.36681
5065879,Burren Junction Public School - Building B00M,Built,,1,5,1.072,Gamilaroi,Burren Junction,7 Alma Street Burren Junction 2386,Walgett,7,Alma Street,burren junction public school,Building B00M,1447.0,49491.0,burren junction public school,Alma St,Burren Junction ,2386.0,-30.102686,148.964703
5065880,Carinda Public School - Residence,Built,,1,5,2.023,Gamilaroi,Carinda,2 McNamara Street Carinda 2831,Walgett,2,McNamara Street,carinda public school,Residence,1507.0,51046.0,carinda public school,Macnamara St,Carinda ,2831.0,-30.461882,147.687555
5065881,Collarenebri Central School - Building B00C,Built,,1,5,0.8094,Gamilaroi,Collarenebri,42 Herbert Street Collarenebri 2833,Walgett,42,Herbert Street,collarenebri central school,Building B00C,1589.0,46403.0,collarenebri central school,High St,COLLARENEBRI,2833.0,-29.543823,148.578086
5065882,Lightning Ridge Public School - Building B00B,Built,,1,5,0.8094,Gamilaroi,Lightning Ridge,Brilliant Street Lightning Ridge 2834,Walgett,,Brilliant Street,lightning ridge public school,Building B00B,,,,,,,,
5065883,Brookvale Public School - Building B00G,Built,,1,5,1.8267,Guringai,Brookvale,2-8 Old Pittwater Road Brookvale 2100,Warringah,2-Aug,Old Pittwater Road,brookvale public school,Building B00G,1379.0,47709.0,brookvale public school,Old Pittwater Rd,Brookvale ,2100.0,-33.761678,151.270787
5065884,Davidson High School - Significant Trees,Landscape,,1,5,8.1923,Guringai,Frenchs Forest,Blackbutts Road Frenchs Forest 2086,Warringah,,Blackbutts Road,davidson high school,Significant Trees,8479.0,47681.0,davidson high school,Mimosa St,Frenchs Forest ,2086.0,-33.74468,151.205465
5065885,Forest High School - Former Hollands Orchard and Commemorative Grove,Landscape,,1,5,6.317,Eora,Frenchs Forest,Frenchs Forest Road West Frenchs Forest 2086,Warringah,,Frenchs Forest Road West,forest high school,Former Hollands Orchard and Commemorative Grove,,,,,,,,
5065886,Harbord Public School - Building B00Q,Built,,1,5,2.647,Guringai,Freshwater,95 Oliver Street Freshwater 2096,Warringah,95,Oliver Street,harbord public school,Building B00Q,2133.0,47698.0,harbord public school,Wyadra Avenue,Freshwater,2096.0,-33.772164,151.286531
5065887,Narrabeen Lakes Public School - Memorial,Built,,1,5,0.7162,Eora,Narrabeen,1299 Pittwater Road Narrabeen 2101,Warringah,1299,Pittwater Road,narrabeen lakes public school,Memorial,2706.0,47714.0,narrabeen lakes public school,1299 Pittwater Rd,Narrabeen ,2101.0,-33.720323,151.297413
5065888,Narrabeen Lakes Public School - Building B00A,Built,,1,5,0.7162,Eora,Narrabeen,1299 Pittwater Road Narrabeen 2101,Warringah,1299,Pittwater Road,narrabeen lakes public school,Building B00A,2706.0,47714.0,narrabeen lakes public school,1299 Pittwater Rd,Narrabeen ,2101.0,-33.720323,151.297413
5065889,Narrabeen Lakes Public School - Building B00D,Built,,1,5,0.7162,Eora,Narrabeen,1299 Pittwater Road Narrabeen 2101,Warringah,1299,Pittwater Road,narrabeen lakes public school,Building B00D,2706.0,47714.0,narrabeen lakes public school,1299 Pittwater Rd,Narrabeen ,2101.0,-33.720323,151.297413
5065890,Narrabeen Lakes Public School - Memorial,Built,,1,5,0.7162,Eora,Narrabeen,1299 Pittwater Road Narrabeen 2101,Warringah,1299,Pittwater Road,narrabeen lakes public school,Memorial,2706.0,47714.0,narrabeen lakes public school,1299 Pittwater Rd,Narrabeen ,2101.0,-33.720323,151.297413
5065891,"Narraweena Primary School - Buildings B00I, B00J and B00L",Built,,1,5,2.031,Guringai,Narraweena,78 McIntosh Road Narraweena 2099,Warringah,78,McIntosh Road,narraweena primary school,"Buildings B00I, B00J and B00L",,,,,,,,
5065892,Northern Beaches Secondary College - Manly Campus - Memorial,Built,,1,5,0.7208,Eora,North Curl Curl,Abbott Road North Curl Curl 2099,Warringah,,Abbott Road,northern beaches secondary college,Manly Campus,,,,,,,,
5065893,Stewart House School - Curtilage,Built,,1,5,1.027,Eora,Curl Curl,45 Carrington Parade Curl Curl 2096,Warringah,45,Carrington Parade,stewart house school,Curtilage,5515.0,63661.0,stewart house school,22 Ellen St,Harbord ,2096.0,-33.77349,151.29131
5065894,"Bondi Public School - Buildings B00A, B00C-B00E and Grounds",Built,,1,5,1.141,Dharug,Bondi,3-11 Wellington Street Bondi 2026,Waverley,3-Nov,Wellington Street,bondi public school,"Buildings B00A, B00C-B00E and Grounds",7407.0,46924.0,bondi public school,Wellington St,Bondi ,2026.0,-33.892625,151.264753
5065895,Bondi Public School - Building B00B,Built,,1,5,1.141,Dharug,Bondi,3-11 Wellington Street Bondi 2026,Waverley,3-Nov,Wellington Street,bondi public school,Building B00B,7407.0,46924.0,bondi public school,Wellington St,Bondi ,2026.0,-33.892625,151.264753
5065896,Bondi Beach Public School - Building B00A,Built,,1,5,1.111,Dharug,Bondi Beach,85 Warners Avenue Bondi Beach 2026,Waverley,85,Warners Avenue,bondi beach public school,Building B00A,1292.0,44421.0,bondi beach public school,Campbell Pde,Bondi Beach ,2026.0,-33.8883,151.276821
5065897,Bondi Beach Public School - Grounds and Significant Trees,Landscape,,1,5,1.111,Dharug,Bondi Beach,85 Warners Avenue Bondi Beach 2026,Waverley,85,Warners Avenue,bondi beach public school,Grounds and Significant Trees,1292.0,44421.0,bondi beach public school,Campbell Pde,Bondi Beach ,2026.0,-33.8883,151.276821
5065898,Bronte Public School - Building B00A,Built,,1,5,0.5575,Dharug,Bronte,44 Murray Street Bronte 2024,Waverley,44,Murray Street,bronte public school,Building B00A,1372.0,46923.0,bronte public school,13 Hewlett St,BRONTE,2024.0,-33.900605,151.262011
5065899,Bronte Public School - Grounds and Significant Trees,Landscape,,1,5,0.5575,Dharug,Bronte,44 Murray Street Bronte 2024,Waverley,44,Murray Street,bronte public school,Grounds and Significant Trees,1372.0,46923.0,bronte public school,13 Hewlett St,BRONTE,2024.0,-33.900605,151.262011
5065900,Bondi Beach Public School,Complex / Group,Education,1,6,1.111,Dharug,Bondi Beach,85 Warners Avenue Bondi Beach 2026,Waverley,85,Warners Avenue,bondi beach public school,,1292.0,44421.0,bondi beach public school,Campbell Pde,Bondi Beach ,2026.0,-33.8883,151.276821
5065901,Waverley Public School,Complex / Group,Education,1,6,1.0562,Dharug,Waverley,151 Bronte Road Waverley 2024,Waverley,151,Bronte Road,waverley public school,,3953.0,45823.0,waverley public school,Bronte Rd,Waverley ,2024.0,-33.898174,151.251539
5065902,Clovelly Public School,Complex / Group,Education,1,6,1.16911,Dharug,Clovelly,3A Arden Street Clovelly 2031,Waverley,3A,Arden Street,clovelly public school,,1573.0,45317.0,clovelly public school,Arden St,Waverley ,2024.0,-33.907431,151.26028
5067078,Rose Bay Secondary College - Building B00A,Built,,0,6,2.421,Eora,Rose Bay,36 Hardy Street Rose Bay 2029,Waverley,36,Hardy Street,rose bay secondary college,Building B00A,8555.0,46928.0,rose bay secondary college,34A Hardy St,Dover Heights,2030.0,-33.878347,151.276121
5065903,Euchareena Public School - Building B00B,Built,,1,5,0.7987,Wiradjuri,Euchareena,2 Walter Street Euchareena 2866,Wellington,2,Walter Street,euchareena public school,Building B00B,,,,,,,,
5065904,Geurie Public School - Building B00B,Built,,1,5,0.8585,Wiradjuri,Geurie,60 Narragal Street Geurie 2831,Wellington,60,Narragal Street,geurie public school,Building B00B,1972.0,51049.0,geurie public school,Narragal Street,GEURIE,2818.0,-32.3961,148.82945
5065905,"Wellington Public School - Buildings B00A, B00E, B00F and B00T; Movable Item and Significant Tree",Built,,1,5,0.8094,Wiradjuri,Wellington,101-103 Arthur Street Wellington 2820,Wellington,101-103,Arthur Street,wellington public school,"Buildings B00A, B00E, B00F and B00T; Movable Item and Significant Tree",3420.0,51031.0,wellington public school,Percy St,Wellington ,2820.0,-32.556883,148.943374
5065906,Wellington High School - Movable Item,Movable / Collection,,1,5,0.0771,Wiradjuri,Wellington,80-98 Whiteley Street Wellington 2820,Wellington,80-98,Whiteley Street,wellington high school,Movable Item,8197.0,46456.0,wellington high school,Whiteley St,Wellington ,2820.0,-32.546677,148.947815
5065907,Wellington Public School,Complex / Group,Education,1,6,2.43857,Wiradjuri,Wellington,101-103 Arthur Street Wellington 2820,Wellington,101-103,Arthur Street,wellington public school,,3420.0,51031.0,wellington public school,Percy St,Wellington ,2820.0,-32.556883,148.943374
5065908,Wentworth Public School - Buildings B00F and B00G,Built,,1,5,0.6905,Mundi-Mundi,Wentworth,93-107 Darling Street Wentworth 2648,Wentworth,93-107,Darling Street,wentworth public school,Buildings B00F and B00G,3421.0,50474.0,wentworth public school,93-107 Darling Street,WENTWORTH,2648.0,-34.103249,141.918751
5065909,Chatswood Public School - Buildings B00A and B00B,Built,,1,5,1.3355,Dharug,Chatswood,5 Centennial Avenue Chatswood 2067,Willoughby,5,Centennial Avenue,chatswood public school,Buildings B00A and B00B,7409.0,47620.0,chatswood public school,5 Centennial Ave,Chatswood ,2067.0,-33.798242,151.17759
5065910,Naremburn School - Building B00A,Built,,1,5,0.1935,Guringai,Naremburn,250 Willoughby Road Naremburn 2065,Willoughby,250,Willoughby Road,naremburn school,Building B00A,5578.0,57884.0,naremburn school,250 Willoughby Rd,Naremburn ,2065.0,-33.819372,151.200343
5065911,Northbridge Public School - Building B00A,Built,,1,5,0.8094,Guringai,Northbridge,Sailors Bay Road Northbridge 2063,Willoughby,,Sailors Bay Road,northbridge public school,Building B00A,2761.0,44410.0,northbridge public school,296a Sailors Bay Rd,Northbridge ,2063.0,-33.813034,151.218597
5065912,"Willoughby Girls High School - Building B00A, B00C and B00F",Built,,1,5,1.2135,Dharug,Willoughby,151-161 Mowbray Road Willoughby 2068,Willoughby,151-161,Mowbray Road,willoughby girls high school,"Building B00A, B00C and B00F",8159.0,47622.0,willoughby girls high school,Mowbray Rd,Willoughby ,2068.0,-33.803128,151.199957
5065913,Willoughby Public School - Building B00C,Built,,1,5,1.95581,Guringai,Willoughby,151-161 Mowbray Road Willoughby 2068,Willoughby,151-161,Mowbray Road,willoughby public school,Building B00C,3449.0,47623.0,willoughby public school,30-34 Oakville Road,WILLOUGHBY,2068.0,-33.802197,151.200123
5067088,Chatswood High School - Building B00J,Built,,0,6,4.53,Eora,Chatswood,24 Centennial Avenue Chatswood 2067,Willoughby,24,Centennial Avenue,chatswood high school,Building B00J,8232.0,47619.0,chatswood high school,24-58 Centennial Ave,CHATSWOOD,2067.0,-33.800013,151.175324
5065914,Avoca Public School - Buildings B00A and B00F,Built,,1,5,0.8094,Gandangara,Avoca,961 Sheepwash Drive Avoca 2577,Wingecarribee,961,Sheepwash Drive,avoca public school,Buildings B00A and B00F,1081.0,50243.0,avoca public school,Sheepwash Rd,Avoca,2577.0,-34.612697,150.479766
5065915,Berrima Public School - Buildings B00E and B00G,Built,,1,5,1.8882,Gandangara,Berrima,Oxley Street Berrima 2577,Wingecarribee,,Oxley Street,berrima public school,Buildings B00E and B00G,1209.0,50244.0,berrima public school,Oxley St,Berrima ,2577.0,-34.485882,150.340775
5065916,"Bowral Public School - Buildings B001-B003, B005, B006, B008-B010 and B012; Grounds and Movable Items",Built,,1,5,1.432,Gandangara,Bowral,47 Bendooley Street Bowral 2576,Wingecarribee,47,Bendooley Street,bowral public school,"Buildings B001-B003, B005, B006, B008-B010 and B012; Grounds and Movable Items",1335.0,50240.0,bowral public school,Bendooley Street,BOWRAL,2576.0,-34.481178,150.419191
5065917,Bowral Public School - Building B011,Built,,1,5,0.4049,Gandangara,Bowral,49 Bendooley Street Bowral 2576,Wingecarribee,49,Bendooley Street,bowral public school,Building B011,1335.0,50240.0,bowral public school,Bendooley Street,BOWRAL,2576.0,-34.481178,150.419191
5065918,Bowral High School - Buildings B00D and B00H,Built,,1,5,4.515,Gandangara,Bowral,7 Park Road Bowral 2576,Wingecarribee,7,Park Road,bowral high school,Buildings B00D and B00H,8104.0,50239.0,bowral high school,Park & Aitken Rds,Bowral ,2576.0,-34.488816,150.423432
5065919,"Bundanoon Public School - Buildings B00A, B00B, B00D and B00E",Built,,1,5,1.8867,Gandangara,Bundanoon,6-14 Church Street Bundanoon 2578,Wingecarribee,Jun-14,Church Street,bundanoon public school,"Buildings B00A, B00B, B00D and B00E",1414.0,50251.0,bundanoon public school,Church St,Bundanoon ,2578.0,-34.657878,150.300442
5065920,Exeter Public School - Buildings B00B and B00F and Significant Trees,Built,,1,5,1.6984,Gandangara,Exeter,School Lane Exeter 2579,Wingecarribee,,School Lane,exeter public school,Buildings B00B and B00F and Significant Trees,1891.0,50253.0,exeter public school,School Rd,Exeter ,2579.0,-34.61612,150.321828
5065921,Glenquarry Public School - Buildings B00A and B00F,Built,,1,5,1.62,Gandangara,Glenquarry,35 Tourist Road Glenquarry 2576,Wingecarribee,35,Tourist Road,glenquarry public school,Buildings B00A and B00F,2015.0,50241.0,glenquarry public school,Tourist Rd,Glenquarry ,2576.0,-34.522335,150.483539
5065922,Moss Vale Public School - Buildings B00B and B00C,Built,,1,5,1.6466,Gandangara,Moss Vale,12 Browley Street Moss Vale 2577,Wingecarribee,12,Browley Street,moss vale public school,Buildings B00B and B00C,2631.0,50248.0,moss vale public school,Browley St,Moss Vale ,2577.0,-34.550639,150.366434
